grid_idx,pp_pop,pp_od,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count,geometry,gwr_const,gwr_bs_elct,gwr_bs_ebit,gwr_bd_height,gwr_bd_vintage,gwr_pp_od,gwr_pp_pop,gwr_r2
29152,0.2693203952679106,-0.8430177193177836,-1.3438948159407038,"POLYGON ((954335.230213883 1944165.54807064, 954335.230213883 1944265.54807064, 954435.230213883 1944265.54807064, 954435.230213883 1944165.54807064, 954335.230213883 1944165.54807064))",서초구,서울특별시 서초구 방배동 764-24번지,126.983707724,37.495637869,954362.0713712368,1944167.5397406337,"솜씨, 가우디빌딩, 고산빌딩, 왕성빌딩",-0.06824410568656211,-0.36681775905766933,-0.3844607089960648,-0.12258415048928786,-0.23983598707285364,-0.14694174225005358,-0.2790399210965773,-0.437766988788964,-0.6532788074379843,0.14227063042824567,12,"POLYGON ((954335.230213883 1944165.54807064, 954335.230213883 1944265.54807064, 954435.230213883 1944265.54807064, 954435.230213883 1944165.54807064, 954335.230213883 1944165.54807064))",-0.44840490977550956,-0.3837013507041508,-0.5552675924080385,0.36364319845212423,0.0684984465846001,0.9159299988370557,-0.35453601036636134,0.6044637022479158
29153,0.10086595621496923,-0.8734163802346837,-1.3447361657972816,"POLYGON ((954335.230213883 1944265.54807064, 954335.230213883 1944365.54807064, 954435.230213883 1944365.54807064, 954435.230213883 1944265.54807064, 954335.230213883 1944265.54807064))",서초구,서울특별시 서초구 방배동 753-9번지,126.983467061,37.496592199,954341.3787158666,1944273.5334045007,"현대자동차정비공장, 화련회관, CMS M",-0.05113768079814522,-0.22249616818593101,-0.011941810996379844,-0.15611699020835004,0.0016473889661031095,0.03997249300521858,0.04219734101709254,0.7874098547875217,-0.40305954023352264,0.5258228040427121,12,"POLYGON ((954335.230213883 1944265.54807064, 954335.230213883 1944365.54807064, 954435.230213883 1944365.54807064, 954435.230213883 1944265.54807064, 954335.230213883 1944265.54807064))",-2.6969938713379396,-0.428919186216693,-2.6392507017104783,0.3883370505423924,0.08615902936637564,1.5212685011828586,-0.5766511511410617,0.7249294479526828
29166,0.2523404144591259,-0.07370187621120769,-1.2432054648444322,"POLYGON ((954435.230213883 1942065.54807064, 954435.230213883 1942165.54807064, 954535.230213883 1942165.54807064, 954535.230213883 1942065.54807064, 954435.230213883 1942065.54807064))",서초구,서울특별시 서초구 방배동 474-36번지,126.985693606,37.477000174,954526.3198888,1942098.8465622647,NoData,-0.08132832949939162,-0.4636482067177838,-0.48656684439261927,-0.22318266964647437,-0.3337461888657813,-0.1944365954029178,-0.36147284045216443,-0.5318320966132696,-0.6633449281312999,-0.07868877393661075,12,"POLYGON ((954435.230213883 1942065.54807064, 954435.230213883 1942165.54807064, 954535.230213883 1942165.54807064, 954535.230213883 1942065.54807064, 954435.230213883 1942065.54807064))",1.84090558822357,0.3217402686176075,1.6648373809628707,0.3339463940082686,0.06922844713463142,0.6631981065293813,-0.07447202084106305,0.6821993883905061
29167,0.48079804794593484,-0.05625496075064483,-1.2466962858527435,"POLYGON ((954435.230213883 1942165.54807064, 954435.230213883 1942265.54807064, 954535.230213883 1942265.54807064, 954535.230213883 1942165.54807064, 954435.230213883 1942165.54807064))",서초구,서울특별시 서초구 방배동 469-5번지,126.985712843,37.478380426,954528.8571249904,1942251.9671138907,NoData,-0.11733501410494997,-0.8354652446961004,-0.6113081937285454,-1.1285693420611531,-0.4008249044321582,-0.29381272446402656,-0.4321187704907341,-0.7555545152224291,-0.7987148360900702,0.06722781385150207,12,"POLYGON ((954435.230213883 1942165.54807064, 954435.230213883 1942265.54807064, 954535.230213883 1942265.54807064, 954535.230213883 1942165.54807064, 954435.230213883 1942165.54807064))",-5.458567426178815,0.3148843296796136,-4.240958309154065,0.3391958241206605,0.06004942561847301,0.45089758639969335,-0.29977606633321585,0.6499727971261869
29168,0.7514899706887211,-0.06305642856661937,-1.2557644592415451,"POLYGON ((954435.230213883 1942265.54807064, 954435.230213883 1942365.54807064, 954535.230213883 1942365.54807064, 954535.230213883 1942265.54807064, 954435.230213883 1942265.54807064))",서초구,서울특별시 서초구 방배동 528-13번지,126.985467287,37.478731597,954507.3588174128,1942291.0458310267,NoData,-0.1114038459445501,-0.7764362949057525,-0.5909645674697009,-0.8938394640277179,-0.4008249044321582,-0.2816555872421907,-0.3929909519428841,-0.7237757625790826,-0.795892140524734,2.2559766306731857,12,"POLYGON ((954435.230213883 1942265.54807064, 954435.230213883 1942365.54807064, 954535.230213883 1942365.54807064, 954535.230213883 1942265.54807064, 954435.230213883 1942265.54807064))",-13.834011196201818,0.26974921519696937,-11.012639756972701,0.31771422678666705,0.04923291642999308,0.21749948035966027,-0.5809445649938894,0.6175573495888663
29170,1.015375989477539,-0.0358385994653143,-1.2722442571275117,"POLYGON ((954435.230213883 1942465.54807064, 954435.230213883 1942565.54807064, 954535.230213883 1942565.54807064, 954535.230213883 1942465.54807064, 954435.230213883 1942465.54807064))",서초구,서울특별시 서초구 방배동 463-13번지,126.985272891,37.480787276,954491.4178101228,1942519.2038572505,NoData,-0.1104567902896334,-0.7743703146659695,-0.5787478545471483,-0.8938394640277179,-0.4008249044321582,-0.2519863499835588,-0.4101865185090565,-0.7078863862574093,-0.7384973306962306,0.8176559796189364,12,"POLYGON ((954435.230213883 1942465.54807064, 954435.230213883 1942565.54807064, 954535.230213883 1942565.54807064, 954535.230213883 1942465.54807064, 954435.230213883 1942465.54807064))",-17.640197043844278,0.3290766439433703,-14.052295853207976,0.22610168182827062,0.03469533170802333,-0.04316560272371965,-0.6772400526608955,0.5929512496427048
29172,1.0990756218347202,-0.06155949415067825,-1.2857136152667303,"POLYGON ((954435.230213883 1942665.54807064, 954435.230213883 1942765.54807064, 954535.230213883 1942765.54807064, 954535.230213883 1942665.54807064, 954435.230213883 1942665.54807064))",서초구,서울특별시 서초구 방배동 432-1번지,126.985585921,37.482869164,954520.3558459842,1942750.0244893143,NoData,-0.11711217748026369,-0.8500723190431918,-0.6048258663082314,-1.0615036626230288,-0.4008249044321582,-0.3099755866143559,-0.41533667582219236,-0.6729297583497281,-0.7561503791524603,0.9427273405801755,12,"POLYGON ((954435.230213883 1942665.54807064, 954435.230213883 1942765.54807064, 954535.230213883 1942765.54807064, 954535.230213883 1942665.54807064, 954435.230213883 1942665.54807064))",-2.2086032321918982,1.0154903712398526,-1.2068496584475197,0.039515963328897355,0.024060218496039128,-0.7029695152323514,0.40508611900570585,0.6264232767911796
29174,1.2290028113590916,0.028498124402346458,-1.2960117814180718,"POLYGON ((954435.230213883 1942865.54807064, 954435.230213883 1942965.54807064, 954535.230213883 1942965.54807064, 954535.230213883 1942865.54807064, 954435.230213883 1942865.54807064))",서초구,서울특별시 서초구 방배동 954-2번지,126.985616457,37.484709864,954524.1712718786,1942954.2234551103,NoData,-0.11807780285390423,-0.8419800130560549,-0.6037091235365436,-1.0615036626230288,-0.4008249044321582,-0.28557733470887087,-0.43104860793216043,-0.7047085109930746,-0.7437842842947968,0.5675132576964583,12,"POLYGON ((954435.230213883 1942865.54807064, 954435.230213883 1942965.54807064, 954535.230213883 1942965.54807064, 954535.230213883 1942865.54807064, 954435.230213883 1942865.54807064))",5.734065845006216,0.7048275955155244,5.537940165698744,0.08646446382650591,0.027389279664799437,-0.7763636957534054,0.9685013077661458,0.6807378385330246
29175,1.2342846106051977,0.01750172526431438,-1.300298114518496,"POLYGON ((954435.230213883 1942965.54807064, 954435.230213883 1943065.54807064, 954535.230213883 1943065.54807064, 954535.230213883 1942965.54807064, 954435.230213883 1942965.54807064))",서초구,서울특별시 서초구 방배동 951-17번지,126.985399754,37.48552069,954505.5044574304,1943044.2840518244,"대진빌딩, 세한빌라, 시현빌, 로얄캐슬",-0.07581683698215091,-0.4323020720253581,-0.4079083680735692,-0.08905131077022568,-0.07884706971354913,-0.21501947129335278,-0.30479982836588065,-0.1860792678536596,-0.4098997231378825,-0.18291490807097602,12,"POLYGON ((954435.230213883 1942965.54807064, 954435.230213883 1943065.54807064, 954535.230213883 1943065.54807064, 954535.230213883 1942965.54807064, 954435.230213883 1942965.54807064))",7.013220314329332,0.7212346165109965,6.462900216154808,0.08377902890032562,0.03024689031207976,-0.5978526050378304,0.9164213569157001,0.6933937083827793
29176,1.2235792148003515,0.005097206345644747,-1.3040910989128371,"POLYGON ((954435.230213883 1943065.54807064, 954435.230213883 1943165.54807064, 954535.230213883 1943165.54807064, 954535.230213883 1943065.54807064, 954435.230213883 1943065.54807064))",서초구,서울특별시 서초구 방배동 866-3번지,126.985199837,37.486016894,954488.1312015692,1943099.431308597,"유일빌딩, 유성빌딩, 리아빌딩",-0.0785168740845997,-0.43877723693023696,-0.4282972943037519,-0.42437970796084745,-0.09897068438346221,-0.24625348859043883,-0.3512789340348419,-0.4012214232491156,-0.63152612970829,-1.1834857957608884,12,"POLYGON ((954435.230213883 1943065.54807064, 954435.230213883 1943165.54807064, 954535.230213883 1943165.54807064, 954535.230213883 1943065.54807064, 954435.230213883 1943065.54807064))",7.353007707462264,0.7487590251583796,6.588969456539194,0.08375864158403336,0.03487429100894163,-0.46408440378696203,0.7940026151785023,0.7119175740591115
29177,1.1951422726981524,-0.04420315775505934,-1.3073738432403115,"POLYGON ((954435.230213883 1943165.54807064, 954435.230213883 1943265.54807064, 954535.230213883 1943265.54807064, 954535.230213883 1943165.54807064, 954435.230213883 1943165.54807064))",서초구,서울특별시 서초구 방배동 1423번지,126.984678865,37.487398122,954442.9121593965,1943252.9216461915,인재빌딩,-0.10282834983787303,-0.6917509068021896,-0.5580886056619141,-0.8938394640277179,0.0016473889661031095,-0.28802107884763734,-0.38922714158062777,-0.5188028080294975,-0.5816809103997732,-0.18291490807097602,7,"POLYGON ((954435.230213883 1943165.54807064, 954435.230213883 1943265.54807064, 954535.230213883 1943265.54807064, 954535.230213883 1943165.54807064, 954435.230213883 1943165.54807064))",5.945472037901023,0.8237540521435666,5.1934720998121655,0.08616033041329918,0.031883710302965905,-0.32875205040489663,0.4931658385682019,0.7436907915412947
29178,1.146787681377957,-0.10222677660246672,-1.310224467966229,"POLYGON ((954435.230213883 1943265.54807064, 954435.230213883 1943365.54807064, 954535.230213883 1943365.54807064, 954535.230213883 1943265.54807064, 954435.230213883 1943265.54807064))",서초구,서울특별시 서초구 방배동 1421번지,126.984637877,37.487592621,954439.4067056992,1943274.5198975008,서림빌딩,-0.0935472044196894,-0.6315536550871083,-0.5154706880614262,-0.6926424257133449,-0.4008249044321582,-0.30974044972127873,-0.35788840392785093,-0.5468740395311203,-0.6748746687473821,0.9427273405801755,7,"POLYGON ((954435.230213883 1943265.54807064, 954435.230213883 1943365.54807064, 954535.230213883 1943365.54807064, 954535.230213883 1943265.54807064, 954435.230213883 1943265.54807064))",2.7638493246824045,0.8993056779095974,2.4090199503675294,0.08892908812955148,0.019477740980193347,-0.19935574927426752,0.1534661058082315,0.7613656347025771
29181,1.1362753505494079,-0.4020529666276926,-1.3169733621372648,"POLYGON ((954435.230213883 1943565.54807064, 954435.230213883 1943665.54807064, 954535.230213883 1943665.54807064, 954535.230213883 1943565.54807064, 954435.230213883 1943565.54807064))",서초구,서울특별시 서초구 방배동 825-2번지,126.984951381,37.490741611,954469.0336230412,1943623.7285451724,"덕수빌딩, 효성빌딩, 산정빌딩, 수림빌딩",-0.08754175738439411,-0.5343469746037746,-0.4782311572753772,-0.3908468682417853,-0.19958875773302753,-0.23328176998901415,-0.37294668561141747,-0.41154951785820304,-0.44278636670862526,-0.21418274831128578,7,"POLYGON ((954435.230213883 1943565.54807064, 954435.230213883 1943665.54807064, 954535.230213883 1943665.54807064, 954535.230213883 1943565.54807064, 954435.230213883 1943565.54807064))",-1.0156481726775721,0.7346235491556448,-0.3956224844966746,0.17796333927701322,0.0022192649961485737,-0.3035436410901631,0.2046937253561478,0.47083630768567997
29183,0.8974353103565754,-0.5393534385889118,-1.3208825539246785,"POLYGON ((954435.230213883 1943765.54807064, 954435.230213883 1943865.54807064, 954535.230213883 1943865.54807064, 954535.230213883 1943765.54807064, 954435.230213883 1943765.54807064))",서초구,서울특별시 서초구 방배동 786-6번지,126.985416723,37.492559448,954511.2732196574,1943825.1810546776,NoData,-0.11716045874894572,-0.8327260057200303,-0.5941921904275557,-1.0279708229039666,-0.4008249044321582,-0.2764433861123131,-0.4221011976768129,-0.5394589972476728,-0.6996068584627092,0.6925846186576974,7,"POLYGON ((954435.230213883 1943765.54807064, 954435.230213883 1943865.54807064, 954535.230213883 1943865.54807064, 954535.230213883 1943765.54807064, 954435.230213883 1943765.54807064))",0.6515981795073441,-0.07208087312322313,0.8419787497288991,0.3319649059095566,0.027770046807716126,-0.05916415757000133,0.03536368071388032,0.34444684608045206
29185,0.5611208627333869,-0.6671793607158788,-1.3238001060459792,"POLYGON ((954435.230213883 1943965.54807064, 954435.230213883 1944065.54807064, 954535.230213883 1944065.54807064, 954535.230213883 1943965.54807064, 954435.230213883 1943965.54807064))",서초구,서울특별시 서초구 방배동 779-1번지,126.985258074,37.493842986,954498.0273830356,1943967.6581695816,태영빌딩,-0.1045441918479574,-0.7111367980617502,-0.5599720012094037,-0.8938394640277179,-0.19958875773302753,-0.2533719781034779,-0.39822927605772057,-0.6125501283273698,-0.5395645003772961,0.4424418967352192,7,"POLYGON ((954435.230213883 1943965.54807064, 954435.230213883 1944065.54807064, 954535.230213883 1944065.54807064, 954535.230213883 1943965.54807064, 954435.230213883 1943965.54807064))",0.8930262785518883,-0.2684396800340456,0.765612100260319,0.31128125003990026,0.044839858804193236,0.3954711348576998,-0.18874867856554164,0.44202425325459055
29186,0.42695972594111437,-0.7235514584935062,-1.3252525086513514,"POLYGON ((954435.230213883 1944065.54807064, 954435.230213883 1944165.54807064, 954535.230213883 1944165.54807064, 954535.230213883 1944065.54807064, 954435.230213883 1944065.54807064))",서초구,서울특별시 서초구 방배동 768-1번지,126.985302423,37.495103992,954502.712743922,1944107.5374150344,"하라빌딩, 서성빌딩",-0.08133947133062594,-0.5192052536131608,-0.478246913787147,-0.524978227118034,-0.19958875773302753,-0.17011952171051892,-0.30612537062593215,-0.49814661881132233,-0.41590355180066113,1.5055484649057511,7,"POLYGON ((954435.230213883 1944065.54807064, 954435.230213883 1944165.54807064, 954535.230213883 1944165.54807064, 954535.230213883 1944065.54807064, 954435.230213883 1944065.54807064))",0.4039543045578986,-0.32911787632449996,0.3939105137682859,0.3571196916523716,0.054837262012881235,0.4358522059978399,-0.1575622886127297,0.49004108923584316
29187,0.17827200014725417,-0.8060651514387438,-1.3371942429761345,"POLYGON ((954435.230213883 1944165.54807064, 954435.230213883 1944265.54807064, 954535.230213883 1944265.54807064, 954535.230213883 1944165.54807064, 954435.230213883 1944165.54807064))",서초구,서울특별시 서초구 방배동 762-2번지,126.98474846,37.496302606,954454.4721385112,1944240.7840398352,NoData,-0.09625838335337249,-0.6399693892906969,-0.5273328794691573,-0.8603066243086557,-0.4008249044321582,-0.28676701541789235,-0.36391414878891065,-0.39327673508827893,-0.5825770042300387,1.6931555063476098,7,"POLYGON ((954435.230213883 1944165.54807064, 954435.230213883 1944265.54807064, 954535.230213883 1944265.54807064, 954535.230213883 1944165.54807064, 954435.230213883 1944165.54807064))",-0.6936606303480954,-0.42226068902381464,-0.5647028620067416,0.4095838667387118,0.0698559601016245,0.667677461812607,-0.21632848990762252,0.6058437696225203
29188,0.07524523865295561,-0.8405873642008709,-1.3379363754563194,"POLYGON ((954435.230213883 1944265.54807064, 954435.230213883 1944365.54807064, 954535.230213883 1944365.54807064, 954535.230213883 1944265.54807064, 954435.230213883 1944265.54807064))",서초구,서울특별시 서초구 방배동 755-4번지,126.985631499,37.497024308,954532.966254488,1944320.4254356169,일등산업사옥,-0.11197579328124488,-0.794752892878269,-0.5806844283218611,-1.0279708229039666,0.0016473889661031095,-0.3099755866143559,-0.3615245244393683,-0.32336347927291653,-0.25908713150420376,2.443583672115044,15,"POLYGON ((954435.230213883 1944265.54807064, 954435.230213883 1944365.54807064, 954535.230213883 1944365.54807064, 954535.230213883 1944265.54807064, 954435.230213883 1944265.54807064))",-2.8437604442063797,-0.46226526636675624,-2.6782867724685775,0.42223988259965545,0.08875230898770956,1.4305306943477465,-0.5026290460418523,0.7243345052409399
